id,douban_id,name,year,rating
866,6307447,被解救的姜戈 Django Unchained,2012,8.5
867,2334904,禁闭岛 Shutter Island,2010,8.6
868,1292217,穆赫兰道 Mulholland Dr.,2001,8.3
869,10745405,冒牌家庭 We're the Millers,2013,7.4
870,3233761,宿醉 The Hangover,2009,7.6
871,11624706,小黄人大眼萌 Minions,2015,7.3
872,1438652,无耻混蛋 Inglourious Basterds,2009,8.4
873,3734112,风声,2009,8.0
874,3011051,恐怖游轮 Triangle,2009,8.3
875,1292343,蝴蝶效应 The Butterfly Effect,2004,8.7
876,24751756,老炮儿,2015,8.0
877,25926267,一个勺子,2014,7.7
878,5422105,窃听风云2,2011,7.5
879,6517421,惊天魔盗团 Now You See Me,2013,7.5
880,26352445,反贪风暴2 S風暴,2016,5.3
881,24860318,但丁密码 Inferno,2016,6.2
882,25921812,驴得水,2016,8.3
883,21937438,抓住那个家伙 몽타주,2013,7.9
884,3992381,不可饶恕 용서는 없다,2010,7.7
885,10437779,新世界 신세계,2013,8.5
886,25766529,走到尽头 끝까지 간다,2014,7.8
887,1304026,我要复仇 복수는 나의 것,2002,7.9
888,4237879,人在囧途,2010,7.4
889,25717233,心花路放,2014,7.0
890,19944106,美人鱼,2016,6.8
891,1388216,撞车 Crash,2004,8.6
892,1295686,盗火线 Heat,1995,8.4
893,1471507,十三罗汉 Ocean's Thirteen,2007,7.3
894,1292344,十二罗汉 Ocean's Twelve,2004,7.1
895,1301345,偷天换日 The Italian Job,2003,7.5
896,1304608,剑鱼行动 Swordfish,2001,7.4
897,1293544,沉默的羔羊 The Silence of the Lambs,1991,8.7
898,1297192,致命ID Identity,2003,8.6
899,1297630,第六感 The Sixth Sense,1999,8.8
900,1309054,天气预报员 The Weather Man,2005,7.6
901,1293434,王牌对王牌 The Negotiator,1998,8.4
902,1296217,一级恐惧 Primal Fear,1996,8.4
903,1305725,大卫·戈尔的一生 The Life of David Gale,2003,8.7
904,1978709,黑天鹅 Black Swan,2010,8.5
905,1820145,理发师陶德 Sweeney Todd: The Demon Barber of Fleet Street,2007,7.7
906,3011308,孤儿怨 Orphan,2009,8.1
907,3836070,孤独的幸存者 Lone Survivor,2013,7.9
908,5157137,勇者行动 Act of Valor,2012,7.5
909,10774184,豪勇七蛟龙 The Magnificent Seven,2016,7.4
910,10484117,天空之眼 Eye in the Sky,2015,7.8
911,3066739,钢铁侠2 Iron Man 2,2010,7.1
912,1308843,"我，机器人 I, Robot",2004,7.9
913,1820156,我是传奇 I Am Legend,2007,7.8
914,1295250,X战警 X-Men,2000,7.5
915,1306612,蜘蛛侠 Spider-Man,2002,7.4
916,1304141,黑客帝国2：重装上阵 The Matrix Reloaded,2003,8.4
917,1866471,雷神 Thor,2011,6.6
918,1298525,碟中谍2 Mission: Impossible II,2000,7.0
919,1418190,007：大战皇家赌场 Casino Royale,2006,7.4
920,1308848,国家宝藏 National Treasure,2004,7.6
921,1303139,玩命快递 The Transporter,2002,7.2
922,1418192,加勒比海盗3：世界的尽头 Pirates of the Caribbean: At World's End,2007,8.0
923,1293167,生死时速 Speed,1994,8.0
924,1292484,碟中谍 Mission: Impossible,1996,7.9
925,1293537,空军一号 Air Force One,1997,7.4
926,1307812,双旗镇刀客,1991,8.0
927,1295409,纵横四海 緃横四海,1991,8.7
928,1301946,大醉侠 大醉俠,1966,7.5
929,1401962,刀,1995,7.9
930,10563779,嫌疑人 용의자,2013,7.3
931,4249355,孤胆特工 아저씨,2010,8.1
932,1915180,老千 타짜,2006,7.4
933,26088403,检察官外传 검사외전,2016,7.1
934,25862354,局内人 내부자들,2015,7.6
935,3726072,东邪西毒：终极版 東邪西毒終極版,2008,8.7
936,1305690,阿飞正传 阿飛正傳,1990,8.5
937,1291584,杀死比尔2 Kill Bill: Vol. 2,2004,7.8
938,1299603,落水狗 Reservoir Dogs,1992,8.3
939,2080007,金刚不坏 Death Proof,2007,7.6
940,2132932,星际迷航 Star Trek,2009,7.9
941,2129132,超凡蜘蛛侠 The Amazing Spider-Man,2012,7.2
942,1298189,极速60秒 Gone in 60 Seconds,2000,7.3
943,1300537,虎胆龙威2 Die Hard 2,1990,7.7
944,1294323,第一滴血 First Blood,1982,8.1
945,1292677,007之黄金眼 GoldenEye,1995,7.5
946,1293317,断箭 Broken Arrow,1996,7.2
947,1308755,僵尸肖恩 Shaun of the Dead,2004,7.6
948,1300616,买凶拍人 買兇拍人,2001,8.3
949,2003389,葬礼上的死亡 Death at a Funeral,2007,8.1
950,1937257,微不足道 Big Nothing,2006,8.1
951,1301171,偷拐抢骗 Snatch,2000,8.5
952,3026572,世界尽头 The World's End,2013,7.4
953,2044089,杀手没有假期 In Bruges,2008,8.1
954,25787888,八恶人 The Hateful Eight,2015,8.3
955,1292523,侏罗纪公园 Jurassic Park,1993,7.9
956,1302467,黑客帝国3：矩阵革命 The Matrix Revolutions,2003,8.5
957,1293531,第五元素 The Fifth Element,1997,7.9
958,1293475,黄飞鸿之二：男儿当自强 黃飛鴻之二男兒當自強,1992,7.8
959,1294561,太极张三丰 太極張三豐,1993,7.4
960,1296837,新少林五祖,1994,7.6
961,1400868,警察故事,1985,7.6
962,1294991,精武门 精武門,1972,8.4
963,1307577,唐山大兄,1971,7.6
964,1293118,龙争虎斗 Enter the Dragon,1973,8.1
965,1300361,第一滴血2 Rambo: First Blood Part II,1985,7.7
966,1306870,猛龙过江 猛龍過江,1972,8.2
967,1308456,死亡游戏 Game of Death,1978,7.7
968,1295106,鼠胆龙威 鼠膽龍威,1995,7.0
969,1295746,黑侠,1996,6.7
970,3578981,叶问2：宗师传奇,2010,7.2
971,1297194,杀手之王 殺手之王,1998,6.6
972,1302753,飞鹰计划 飛鷹計劃,1991,7.4
973,1297909,A计划 A計劃,1983,7.7
974,1296978,双龙会 雙龍會,1992,7.3
975,1307319,醉拳2 醉拳Ⅱ,1994,7.5
976,1299502,霹雳火 霹靂火,1995,6.7
977,1295547,一个好人 一個好人,1997,6.8
978,1292867,快餐车,1984,7.3
979,2284851,精英部队 Tropa de Elite,2007,7.9
980,1292208,上帝之城 Cidade de Deus,2002,8.9
981,1304898,训练日 Training Day,2001,7.9
982,24325861,会计刺客 The Accountant,2016,7.3
983,1309116,怒火救援 Man on Fire,2004,8.1
984,2153526,特工绍特 Salt,2010,7.2
985,1947114,跟踪 跟蹤,2007,7.1
986,1857099,老无所依 No Country for Old Men,2007,8.0
987,3626372,大地惊雷 True Grit,2010,8.1
988,1302434,机动部队 PTU,2003,7.9
989,1867408,伤城,2006,6.8
990,1307694,无间道3：终极无间 無間道III 終極無間,2003,7.8
991,1366853,旺角黑夜,2004,7.3
992,1298492,高度戒备 高度戒備,1997,7.1
993,1292846,省港旗兵,1984,7.7
994,1292633,冲锋队之怒火街头 衝鋒隊之怒火街頭,1996,7.8
995,1296623,两个只能活一个 兩個只能活一個,1997,7.7
996,1759192,3个受伤的警察 3個受傷的警察,1996,7.6
997,1304837,爆裂刑警,1999,7.7
998,1292450,暗花,1998,8.3
999,3013580,意外,2009,7.2
1000,1297304,笑傲江湖,1990,7.8
1001,1394324,东方不败风云再起 東方不敗之風雲再起,1993,7.2
1002,1299059,倚天屠龙记之魔教教主 倚天屠龍記之魔教教主,1993,7.2
1003,1301198,少林寺,1982,7.9
1004,1401205,七剑,2005,5.8
1005,1297517,新天龙八部之天山童姥 新天龍八部之天山童姥,1994,7.2
1006,1947089,投名状,2007,6.9
1007,1295469,风云雄霸天下 風雲雄霸天下,1998,6.8
1008,1295485,方世玉续集,1993,7.5
1009,1292704,黄飞鸿之三：狮王争霸 黃飛鴻之三獅王爭霸,1993,7.7
1010,1296161,忠烈图 忠烈圖,1975,8.1
1011,1306021,山中传奇 山中傳奇,1979,8.1
1012,1302128,新独臂刀 新獨臂刀,1971,8.0
1013,1419920,名剑 名劍,1980,7.5
1014,1297979,独臂刀 獨臂刀,1967,7.4
1015,1307605,五毒,1978,7.7
1016,25778483,消失的凶手,2015,4.8
1017,24827387,盗墓笔记,2016,4.7
1018,25742299,暴疯语,2014,5.9
1019,25778488,宅女侦探桂香,2015,4.1
1020,26315270,冰河追凶,2016,5.7
1021,26220722,惊天破,2016,3.9
1022,10604087,控制,2013,5.8
1023,24714697,银河守卫队 Ratchet and Clank,2016,5.7
1024,26840300,食人岛,2016,2.5
1025,11632596,卧龙岗,2014,2.5
1026,26764514,末日重启 Kill Switch,2017,4.1
1027,26279449,蒸发太平洋 Lost in the Pacific,2016,3.5
1028,26266928,热血雷锋侠之激情营救,2016,2.3
1029,4811813,独立日2：卷土重来 Independence Day: Resurgence,2016,5.7
1030,11526817,刺客信条 Assassin's Creed,2016,5.4
1031,5154799,木星上行 Jupiter Ascending,2015,5.4
1032,6533054,饥饿游戏3：嘲笑鸟(上) The Hunger Games: Mockingjay - Part 1,2014,5.8
1033,3329192,未来警察,2010,3.8
1034,25995508,移动迷宫2 Maze Runner: The Scorch Trials,2015,5.7
1035,27086953,战刀屠狼,2017,
1036,26673947,超级保镖,2016,5.2
1037,20452324,逆路,2017,
1038,26615905,妈妈，让我再爱你一次,2015,3.1
1039,26827878,狼兵吼,2016,2.7
1040,25901066,美丽笨女人,2014,3.9
1041,20558376,复仇少女 Born of War,2013,3.9
1042,26661183,抢红,2017,3.1
1043,26616690,非凡任务,2017,6.4
1044,26605946,毒。诫 毒。誡,2017,4.8
1045,26602966,凶手还未睡 兇手還未睡,2016,4.0
1046,26005517,别有动机,2015,4.3
1047,3863845,钢铁骑士 Max Steel,2016,3.7
1048,26796845,莫斯科陷落 Притяжение,2017,5.0
1049,25891853,铁甲战神 Revolt,2017,4.6
1050,26145167,半机械人 Cyborg X,2015,3.5
1051,26981173,末陨回声 The Recall,2017,3.8
1052,25866686,第五波 The 5th Wave,2016,4.6
1053,26348798,真相禁区,2016,4.5
1054,26596158,魔轮,2016,4.5
1055,25852314,蜜月酒店杀人事件,2016,3.5
1056,26347316,不速之客,2016,4.7
1057,26876595,那年夏天你去了哪里,2016,4.7
1058,26853088,夜魔人,2016,3.9
1059,26608232,妄想症,2016,4.2
1060,1301180,流星蝴蝶剑 流星蝴蝶劍,1976,7.6
1061,1294194,悲情城市,1989,8.8
1062,1305261,恐怖分子 恐怖份子,1986,8.7
1063,1303458,南国再见，南国 南國再見，南國,1996,7.9
1064,1294735,好男好女,1995,7.6
1065,1304476,独立时代 獨立時代,1994,8.8
1066,1310166,咖啡时光 珈琲時光,2003,7.5
1067,1302061,"德州巴黎 Paris, Texas",1984,8.6
1068,1300572,童年往事,1985,8.8
1069,1421809,最好的时光 最好的時光,2005,7.5
1070,1469558,夺魂铃 奪魂鈴,1968,7.3
1071,3441936,龙城十日 龍城十日,1970,7.3
1072,1792928,金刚狼 X-Men Origins: Wolverine,2009,7.1
1073,2146991,变形金刚2 Transformers: Revenge of the Fallen,2009,7.6
1074,3073124,月球 Moon,2009,8.5
1075,1295038,哈利·波特与魔法石 Harry Potter and the Sorcerer's Stone,2001,8.6
1076,7051830,佩小姐的奇幻城堡 Miss Peregrine's Home for Peculiar Children,2016,7.3
1077,11606328,霍比特人2：史矛革之战 The Hobbit: The Desolation of Smaug,2013,8.2
1078,1929463,少年派的奇幻漂流 Life of Pi,2012,9.0
1079,1298070,加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,2003,8.6
1080,3077412,寻龙诀,2015,7.6
1081,25777636,奇幻森林 The Jungle Book,2016,7.8
1082,2131940,魔兽 Warcraft,2016,7.7
1083,1306607,K星异客 K-PAX,2001,8.5
1084,1295647,超时空接触 Contact,1997,8.3
1085,1292226,2001太空漫游 2001: A Space Odyssey,1968,8.6
1086,1291839,银翼杀手 Blade Runner,1982,8.1
1087,1296528,星球大战2：帝国反击战 Star Wars: Episode V - The Empire Strikes Back,1980,8.2
1088,4160540,机械姬 Ex Machina,2015,7.5
1089,1299837,虎胆龙威3 Die Hard: With a Vengeance,1995,7.8
1090,1304899,速度与激情 The Fast and the Furious,2001,7.6
1091,1945336,通缉令 Wanted,2008,7.4
1092,1300399,第一滴血3 Rambo III,1988,7.4
1093,1303773,007之择日而亡 Die Another Day,2002,7.1
1094,1308076,蓝宇 藍宇,2001,8.0
1095,1298112,堕落天使,1995,8.1
1096,1299288,胭脂扣,1988,8.3
1097,1291555,2046,2004,7.4
1098,1296629,倩女幽魂2：人间道 倩女幽魂II 人間道,1990,7.7
1099,1303394,青蛇,1993,8.4
1100,1291879,罗生门 羅生門,1950,8.7
1101,1291822,卢旺达饭店 Hotel Rwanda,2004,8.8
1102,2297265,浪潮 Die Welle,2008,8.7
1103,5322596,超脱 Detachment,2011,8.8
1104,1294639,勇敢的心 Braveheart,1995,8.8
1105,1401118,"黄金三镖客 Il buono, il brutto, il cattivo.",1966,9.1
1106,1295399,七武士 七人の侍,1954,9.2
1107,1306505,红高粱,1987,8.2
1108,1299680,整蛊专家 整蠱專家,1991,7.3
1109,1306951,鹿鼎记2：神龙教 鹿鼎記II 神龍教,1992,7.6
1110,1296201,逃学威龙2 逃學威龍2,1992,7.2
1111,1300566,赌侠,1990,7.3
1112,1297747,少林足球,2001,7.3
1113,1304022,大腕,2001,7.7
1114,1307014,不见不散,1998,7.8
1115,1296253,没完没了,1999,7.5
1116,1308747,手机,2003,7.3
1117,1296436,有话好好说,1997,8.0
1118,1299745,破坏之王,1994,7.2
1119,1304677,千王之王2000,1999,6.7
1120,1293607,算死草,1997,6.8
1121,1400665,济公 濟公,1993,6.9
1122,1308753,公主日记2 The Princess Diaries 2: Royal Engagement,2004,6.9
1123,1307955,辣妈辣妹 Freaky Friday,2003,7.4
1124,1297102,天生一对 The Parent Trap,1998,8.3
1125,1309203,牛仔裤的夏天 The Sisterhood of the Traveling Pants,2005,7.6
1126,1765009,歌舞青春 High School Musical,2006,7.7
1127,1293353,小鬼当家2 Home Alone 2: Lost in New York,1992,7.7
1128,1297570,变相怪杰 The Mask,1994,7.8
1129,1408312,旋风小子,1994,7.8
1130,1307181,"律政俏佳人2 Legally Blonde 2: Red, White & Blonde",2003,6.6
1131,1301173,特工佳丽 Miss Congeniality,2000,6.8
1132,1301509,修女也疯狂 Sister Act,1992,8.0
1133,1433360,雏菊 데이지,2006,8.0
1134,1304073,假如爱有天意 클래식,2003,8.2
1135,3550132,非常主播 과속스캔들,2008,7.9
1136,3157605,巴黎淘气帮 Le petit Nicolas,2009,8.6
1137,11499033,功夫小蝇 Eega,2012,7.4
1138,11589036,功夫熊猫3 Kung Fu Panda 3,2016,7.7
1139,10533913,头脑特工队 Inside Out,2015,8.7
1140,3789848,怪兽大学 Monsters University,2013,8.0
1141,4914468,冰川时代4 Ice Age: Continental Drift,2012,8.0
1142,1299361,爱·回家 집으로...,2002,9.0
1143,1970437,人狗奇缘 마음이...,2006,8.3
1144,5364952,世上最美的离别 세상에서 가장 아름다운 이별,2011,8.3
1145,1301753,狮子王 The Lion King,1994,8.9
1146,1299062,坏孩子的天空 キッズ・リターン,1996,8.4
1147,25724855,房间 Room,2015,8.8
1148,25814707,小森林 冬春篇 リトル・フォレスト 冬・春,2015,8.9
1149,25895901,海街日记 海街diary,2015,8.6
1150,25958787,深夜食堂电影版 映画 深夜食堂,2014,7.8
1151,11500954,编舟记 舟を編む,2013,8.5
1152,1308820,花与爱丽丝 花とアリス,2004,8.1
1153,1292219,关于莉莉周的一切 リリイ·シュシュのすべて,2001,7.8
1154,2365260,爱在暹罗 รักแห่งสยาม,2007,8.3
1155,1292371,四月物语 四月物語,1998,8.1
1156,1914831,盛夏光年,2006,7.2
1157,3732780,第36个故事,2010,7.7
1158,3824672,听说 聽說,2009,8.1
1159,4873490,失恋33天,2011,7.3
1160,4935011,白兔糖 うさぎドロップ,2011,7.9
1161,11529526,中国合伙人,2013,7.6
1162,5344178,11度青春之《老男孩》,2010,8.5
1163,2131459,机器人总动员 WALL·E,2008,9.3
1164,1793491,美食总动员 Ratatouille,2007,8.2
1165,1291575,玩具总动员 Toy Story,1995,8.1
1166,1783457,功夫熊猫 Kung Fu Panda,2008,7.9
1167,3560787,回忆积木小屋 つみきのいえ,2008,9.3
1168,20470074,言叶之庭 言の葉の庭,2013,8.1
1169,1981242,午夜巴塞罗那 Vicky Cristina Barcelona,2008,7.8
1170,1291990,爱在日落黄昏时 Before Sunset,2004,8.7
1171,1291835,迷失东京 Lost in Translation,2003,7.7
1172,1308777,暖暖内含光 Eternal Sunshine of the Spotless Mind,2004,8.4
1173,1950148,赎罪 Atonement,2007,8.2
1174,1308974,偷心 Closer,2004,7.8
1175,1783772,"巴黎，我爱你 Paris, je t'aime",2006,8.3
1176,1291840,走出非洲 Out of Africa,1985,8.5
1177,1293203,人鬼情未了 Ghost,1990,8.2
1178,1293929,廊桥遗梦 The Bridges of Madison County,1995,8.5
1179,1920805,成为简·奥斯汀 Becoming Jane,2007,8.2
1180,1297965,窈窕淑女 My Fair Lady,1964,8.0
1181,1293868,龙凤配 Sabrina,1954,7.7
1182,1293460,雨中曲 Singin' in the Rain,1952,8.9
1183,1304056,茜茜公主 Sissi,1955,8.5
1184,1292212,天使之城 City of Angels,1998,7.9
1185,1298128,西雅图未眠夜 Sleepless in Seattle,1993,7.9
1186,1293825,风月俏佳人 Pretty Woman,1990,7.9
1187,1293555,电子情书 You've Got Mail,1998,7.8
1188,1920796,附注：我爱你 P.S. I Love You,2007,8.1
1189,1309020,全民情敌 Hitch,2005,7.5
1190,1498831,恋爱假期 The Holiday,2006,7.6
1191,3217169,勇士 Warrior,2011,8.9
1192,3007826,摔角王 The Wrestler,2008,8.3
1193,1301169,跳出我天地 Billy Elliot,2000,8.7
1194,1303010,蒙娜丽莎的微笑 Mona Lisa Smile,2003,7.7
1195,1309183,那些最伟大的比赛 The Greatest Game Ever Played,2005,8.0
1196,2077287,激辩风云 The Great Debaters,2007,8.3
1197,1292262,美国往事 Once Upon a Time in America,1984,9.1
1198,1292222,出租车司机 Taxi Driver,1976,8.4
1199,1293770,猎杀U-571 U-571,2000,7.9
1200,1295120,风语战士 Windtalkers,2002,7.5
1201,1889053,芭萨提的颜色 Rang De Basanti,2006,8.6
1202,3041749,天伦之旅 Everybody's Fine,2009,8.6
1203,1308815,胜利之光 Friday Night Lights,2004,8.3
1204,1482089,重振球风 Gridiron Gang,2006,7.8
1205,1862826,万夫莫敌 Invincible,2006,7.7
1206,1857082,后继有人 We Are Marshall,2006,7.7
1207,1437204,一球成名 Goal!,2005,7.4
1208,3178770,马达加斯加3 Madagascar 3: Europe's Most Wanted,2012,8.2
1209,1291577,超人总动员 The Incredibles,2004,7.9
1210,1291586,海底总动员 Finding Nemo,2003,8.2
1211,2357162,冰川时代3 Ice Age: Dawn of the Dinosaurs,2009,8.2
1212,11443314,里约大冒险2 Rio 2,2014,7.6
1213,4824512,驯龙高手2 How to Train Your Dragon 2,2014,7.9
1214,1437342,冰川时代2：融冰之灾 Ice Age: The Meltdown,2006,8.0
1215,1309201,马达加斯加 Madagascar,2005,7.7
1216,1291581,怪物史瑞克 Shrek,2001,7.8
1217,6386345,春娇与志明 春嬌與志明,2012,7.3
1218,10757577,卡罗尔 Carol,2015,8.2
1219,10535568,阿黛尔的生活 La vie d'Adèle,2013,8.3
1220,1308819,BJ单身日记2：理性边缘 Bridget Jones: The Edge of Reason,2004,7.2
1221,1294950,四个婚礼和一个葬礼 Four Weddings and a Funeral,1994,7.4
1222,1295965,我最好朋友的婚礼 My Best Friend's Wedding,1997,7.4
1223,1793929,达拉斯买家俱乐部 Dallas Buyers Club,2013,8.6
1224,4116480,菲利普船长 Captain Phillips,2013,8.1
1225,2997076,华尔街之狼 The Wolf of Wall Street,2013,7.6
1226,26303622,大空头 The Big Short,2015,8.3
1227,6879185,为奴十二年 12 Years a Slave,2013,7.8
1228,25954475,聚焦 Spotlight,2015,8.8
1229,1422957,卡波特 Capote,2005,7.8
1230,1300029,王尔德 Wilde,1997,7.7
1231,1291852,弗里达 Frida,2002,8.7
1232,1793922,我不在那儿 I'm Not There,2007,7.9
1233,1294136,天鹅绒金矿 Velvet Goldmine,1998,8.4
1234,1898223,玫瑰人生 La Môme,2007,8.3
1235,1293683,艾德·伍德 Ed Wood,1994,8.2
1236,24815950,万物理论 The Theory of Everything,2014,8.1
1237,26325320,血战钢锯岭 Hacksaw Ridge,2016,8.7
1238,3071604,丹麦女孩 The Danish Girl,2015,8.0
1239,4709671,胡佛 J. Edgar,2011,7.1
1240,1297233,心之全蚀 Total Eclipse,1995,8.1
1241,3073158,铁娘子：坚固柔情 The Iron Lady,2011,7.6
1242,1296223,伊丽莎白 Elizabeth,1998,7.7
1243,1293414,阮玲玉,1991,8.4
1244,3236520,香奈儿 Coco Chanel,2008,8.0
1245,1900121,波特小姐 Miss Potter,2006,7.7
1246,1292238,甘地传 Gandhi,1982,8.6
1247,1293708,她比烟花寂寞 Hilary and Jackie,1998,8.4
1248,1297007,闪亮的风采 Shine,1996,8.5
1249,6860160,悲惨世界 Les Misérables,2012,8.5
1250,1756073,我们俩,2005,8.6
1251,1306861,我是山姆 I Am Sam,2001,8.8
1252,1300930,冰风暴 The Ice Storm,1997,7.9
1253,1307766,那山那人那狗,1999,8.4
1254,26694988,比海更深 海よりもまだ深く,2016,8.6
1255,10571509,如父如子 そして父になる,2013,8.4
1256,5996409,东京家族 東京家族,2013,8.7
1257,4832288,奇迹 奇跡,2011,8.7
1258,5975206,记我的母亲 わが母の記,2011,8.6
1259,26020796,家族之苦 家族はつらいよ,2016,8.1
1260,1308304,客途秋恨,1990,8.4
1261,1294433,秋刀鱼之味 秋刀魚の味,1962,8.7
1262,1307265,晚春 晩春,1949,8.7
1263,1401842,麦秋 麥秋,1951,8.8
1264,1296834,彼岸花,1958,8.3
1265,1293071,野草莓 Smultronstället,1957,8.7
1266,1291545,大鱼 Big Fish,2003,8.7
1267,1293767,金色池塘 On Golden Pond,1981,8.8
1268,1293341,母女情深 Terms of Endearment,1983,8.1
1269,1292925,伴我同行 Stand by Me,1986,8.9
1270,4847665,壁花少年 The Perks of Being a Wallflower,2012,7.9
1271,24325923,我和厄尔以及将死的女孩 Me and Earl and the Dying Girl,2015,8.1
1272,6985803,少年斯派维的奇异旅行 L'extravagant voyage du jeune et prodigieux T.S. Spivet,2013,8.5
1273,1291850,站台,2000,8.2
1274,1322851,青红,2005,6.9
1275,1297418,麻将,1996,8.5
1276,1299436,风柜来的人 風櫃來的人,1983,8.3
1277,1300056,四百击 Les quatre cents coups,1959,8.7
1278,1292330,恋恋风尘 戀戀風塵,1987,8.5
1279,1307561,青少年哪吒,1992,7.9
1280,1291992,末路狂花 Thelma & Louise,1991,8.7
1281,1292229,天生杀人狂 Natural Born Killers,1994,8.0
1282,3011093,成长教育 An Education,2009,7.7
1283,26667672,校花驾到2蜜桃时代,2015,3.3
1284,25758847,角色,2013,3.4
1285,26657793,奔跑吧有情人,2015,3.7
1286,25712447,我们毕业的夏天,2014,3.3
1287,25837802,欲望北京之地上地下,2014,3.5
1288,10449555,热血街头,2012,4.2
1289,26388555,一万公里的约定 一萬公里的約定,2016,4.6
